symbol,timestamp,close,endTime,startTime,chartPrevClose,interval,range 
EURGBP=X,1680549000,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680549300,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680549600,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680549900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680550200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680550800,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680551100,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680551400,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680551700,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680552000,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680552300,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680552600,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680552900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680553200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680553500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680553800,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680554100,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680554400,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680554700,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680555000,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680555300,0.8776,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680555600,0.8785,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680555900,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680556200,0.8784,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680556500,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680557100,0.8783,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680557400,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680557700,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680558000,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680558300,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680558600,0.8777,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680558900,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680559200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680559500,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680559800,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680560100,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680560400,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680560700,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680561000,0.8778,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680561300,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680561900,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680562200,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680562500,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680562800,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680563100,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680563400,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680563700,0.8781,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680564000,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680564300,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680564600,0.8779,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680564900,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680565200,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680565500,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680565800,0.878,1679957940,1679871600,0.8819,5m,1mo
EURGBP=X,1680566100,0.878,1679957940,1679871600,0.8819,5m,1mo
